Title	Description	Link	pubDate	Image
Suspect in killing of UnitedHealth executive Brian Thompson in cu...	Authorities have arrested the man suspected of killing UnitedHealth executive Brian Thompson in a brazen shooting outside a Manhattan hotel last week, New York City officials said on Monday, ending a massive five-day manhunt.	https://koreatimes.co.kr/www/nation/2024/12/501_388071.html?utm_source=fl	2024-12-09T17:46:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/1cf765f162fc4ad48547869f3cdd4248.jpg
Top nuclear envoys of Seoul, Washington, Tokyo vow coordination a...	The top nuclear envoys of South Korea, the United States and Japan vowed close coordination Monday to manage 'future situations stably' in the event of any possible provocations by North Korea, Seoul's foreign ministry said.	https://koreatimes.co.kr/www/nation/2024/12/103_388047.html?utm_source=fl	2024-12-09T03:47:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/6a54e8dd54b640a0b937446aabd18b5c.jpg
Polarization' is Merriam-Webster's 2024 word of year	The results of the 2024 U.S. presidential election rattled the country and sent shockwaves across the world - or were cause for celebration, depending on who you ask. Is it any surprise then that the Merriam-Webster word of the year is 'polarization?'	https://koreatimes.co.kr/www/nation/2024/12/501_388046.html?utm_source=fl	2024-12-09T03:47:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/3acf411d98c641c58dec39a2fe3fc3ae.jpg
Kremlin refuses to confirm if Assad in Russia	The Kremlin declined on Monday to confirm reports that toppled Syrian president Bashar al-Assad had fled to Moscow, adding that it was 'surprised' by the rebel takeover.	https://koreatimes.co.kr/www/nation/2024/12/501_388043.html?utm_source=fl	2024-12-09T03:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/2fdbd0d9dcf74614992c7c87f1762755.jpg
Trump says he will not try to replace Fed's Powell	U.S. President-elect Donald Trump said in an interview aired on Sunday he will not try to replace Federal Reserve Chair Jerome Powell upon taking office in January.	https://koreatimes.co.kr/www/nation/2024/12/501_388013.html?utm_source=fl	2024-12-08T23:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/59af5a145d054c5bbd47681bdb9c52da.jpg
Jack Ma makes rare speech at Ant Group's 20th anniversary, predic...	Jack Ma, the founder of Alibaba Group Holding, gave a rare public speech at the 20th anniversary of the company's fintech affiliate Ant Group, saying he had faith in the 'next 20 years of Ant' and expects 'more miracles', according to Chinese media reports and people who were there.	https://koreatimes.co.kr/www/nation/2024/12/672_388025.html?utm_source=fl	2024-12-08T23:46:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/589737dd7243448e994433eb72ad21c4.jpg
Trump says he can't guarantee tariffs won't raise prices, won't r...	Donald Trump said he can't guarantee that his promised tariffs on key U.S. foreign trade partners won't raise prices for American consumers and he suggested once more that some political rivals and federal officials who pursued legal cases against him should be imprisoned.	https://koreatimes.co.kr/www/nation/2024/12/501_388027.html?utm_source=fl	2024-12-08T23:45:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/42461e3078244ce59b78b1ae6cb9d873.jpg
At Gulf bitcoin gathering, Trump family and allies to bask in cry...	Several key players in President-elect Donald Trump's new cryptocurrency venture head to Abu Dhabi on Monday for the largest bitcoin gathering in the Gulf region as the digital currency sets record highs. Speakers include the president-elect's son Eric and billionaire Steve Witkoff, the new White House envoy for the Middle East and co-founder of World Liberty Financial, a crypto platform launched in September that Donald Trump and his family helped form.	https://koreatimes.co.kr/www/nation/2024/12/501_388004.html?utm_source=fl	2024-12-08T21:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/a31531b8a71b43aa83b7e66b3c90cea7.jpg
Who is Abu Mohammed al-Golani, leader of the insurgency that topp...	Abu Mohammed al-Golani, the militant leader whose stunning insurgency toppled Syria’s President Bashar Assad, has spent years working to remake his public image , renouncing longtime ties to al-Qaida and depicting himself as a champion of pluralism and tolerance. As he entered Damascus behind his victorious fighters Sunday, he even dropped his nom de guerre and referred to himself with his real name, Ahmad al-Sharaa.	https://koreatimes.co.kr/www/nation/2024/12/501_387978.html?utm_source=fl	2024-12-08T17:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/e86d3948c9544545bace5ff60a219e53.jpg
Biden calls for Assad to be 'held accountable'	U.S. President Joe Biden on Sunday said deposed Syrian leader Bashar al-Assad should be 'held accountable' but called the nation's political upheaval a 'historic opportunity' for Syrians to rebuild their country.	https://koreatimes.co.kr/www/nation/2024/12/501_387970.html?utm_source=fl	2024-12-08T17:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/b97a892303de482e81939adbbe4e7525.jpg
